feature_id,text_id,duplicate_group,source,split,direction,fraction,sign,dose,interaction_norm,beyond_gain_norm
28027,2205,2205,fineweb-edu-sample,fit,random_2,0.01,1,0.1,0.0006376152653752234,3.9429215342554326e-05
28027,2205,2205,fineweb-edu-sample,fit,approx_spectrum_matched,0.005,-1,-0.1,8.025043291630335e-05,3.558583578337911e-05
28027,2205,2205,fineweb-edu-sample,fit,approx_spectrum_matched,0.005,-1,0.1,9.091973022625037e-05,4.271907630185756e-05
28027,2205,2205,fineweb-edu-sample,fit,approx_spectrum_matched,0.005,1,-0.1,4.792154131470151e-05,1.6125531319434388e-05
28027,2205,2205,fineweb-edu-sample,fit,approx_spectrum_matched,0.005,1,0.1,5.068848520629239e-05,1.5642231595593794e-05
28027,2205,2205,fineweb-edu-sample,fit,approx_spectrum_matched,0.01,-1,-0.1,0.0002315386904947103,0.00013770871127704722
28027,2205,2205,fineweb-edu-sample,fit,approx_spectrum_matched,0.01,-1,0.1,0.00024980442445650186,0.00015156465765575643
28027,2205,2205,fineweb-edu-sample,fit,approx_spectrum_matched,0.01,1,-0.1,0.00010279352822623553,6.775130815374102e-05
28027,2205,2205,fineweb-edu-sample,fit,approx_spectrum_matched,0.01,1,0.1,0.00010190044656497597,5.871134707430862e-05
28027,2205,2205,fineweb-edu-sample,fit,leading_pc,0.005,-1,-0.1,0.000401524069402792,2.14451172759067e-05
28027,2205,2205,fineweb-edu-sample,fit,leading_pc,0.005,-1,0.1,0.00041252229534175584,4.905344796738371e-05
28027,2205,2205,fineweb-edu-sample,fit,leading_pc,0.005,1,-0.1,0.0003582795880577451,2.9800722268930207e-05
28027,2205,2205,fineweb-edu-sample,fit,leading_pc,0.005,1,0.1,0.00037232402883003633,4.240777663864461e-05
28027,2205,2205,fineweb-edu-sample,fit,leading_pc,0.01,-1,-0.1,0.0008103476785506146,6.0015478763564675e-05
28027,2205,2205,fineweb-edu-sample,fit,leading_pc,0.01,-1,0.1,0.000848416458333504,9.585815940465414e-05
28027,2205,2205,fineweb-edu-sample,fit,leading_pc,0.01,1,-0.1,0.0006747331719811713,6.44434414351026e-05
28027,2205,2205,fineweb-edu-sample,fit,leading_pc,0.01,1,0.1,0.0007154191148450171,8.268026817999147e-05
28027,2205,2205,fineweb-edu-sample,fit,shuffled_labels,0.005,-1,-0.1,0.0002123355383608438,4.841532993348014e-06
28027,2205,2205,fineweb-edu-sample,fit,shuffled_labels,0.005,-1,0.1,0.00021794327311204848,1.1472199662598684e-05
28027,2205,2205,fineweb-edu-sample,fit,shuffled_labels,0.005,1,-0.1,0.00018607405461749257,1.4239761988915537e-05
28027,2205,2205,fineweb-edu-sample,fit,shuffled_labels,0.005,1,0.1,0.00020211146685784382,5.458120761665855e-07
28027,2205,2205,fineweb-edu-sample,fit,shuffled_labels,0.01,-1,-0.1,0.00043719180921020614,7.785003202977038e-06
28027,2205,2205,fineweb-edu-sample,fit,shuffled_labels,0.01,-1,0.1,0.0004533725974244402,2.9076541505806515e-05
28027,2205,2205,fineweb-edu-sample,fit,shuffled_labels,0.01,1,-0.1,0.0003653580947224417,4.655461141325699e-05
28027,2205,2205,fineweb-edu-sample,fit,shuffled_labels,0.01,1,0.1,0.00038899275316908846,1.82437744106818e-05
1645,2348,2348,fineweb-edu-sample,fit,learned,0.005,-1,-0.1,0.0019313148764595134,0.0008302155646203927
1645,2348,2348,fineweb-edu-sample,fit,learned,0.005,-1,0.1,0.0014956705712701132,0.0006064352549268446
1645,2348,2348,fineweb-edu-sample,fit,learned,0.005,1,-0.1,0.0022609983443051436,0.00022059846856996437
1645,2348,2348,fineweb-edu-sample,fit,learned,0.005,1,0.1,0.0020407864409181984,0.00017498035062305032
1645,2348,2348,fineweb-edu-sample,fit,learned,0.01,-1,-0.1,0.003319268116333264,0.002440029733577527
1645,2348,2348,fineweb-edu-sample,fit,learned,0.01,-1,0.1,0.001966742880001128,0.0016533131180783067
1645,2348,2348,fineweb-edu-sample,fit,learned,0.01,1,-0.1,0.004462979384824091,1.6396878484520927e-05
1645,2348,2348,fineweb-edu-sample,fit,learned,0.01,1,0.1,0.004152089037257975,8.98024956449657e-06
1645,2348,2348,fineweb-edu-sample,fit,random_0,0.005,-1,-0.1,0.0017708345398978402,0.0015192126253313607
1645,2348,2348,fineweb-edu-sample,fit,random_0,0.005,-1,0.1,0.0019756063227468292,0.0016978777949633616
1645,2348,2348,fineweb-edu-sample,fit,random_0,0.005,1,-0.1,0.0015095637973969276,0.001348995240877787
1645,2348,2348,fineweb-edu-sample,fit,random_0,0.005,1,0.1,0.0017734776543551745,0.0015993845022599352
1645,2348,2348,fineweb-edu-sample,fit,random_0,0.01,-1,-0.1,0.0037083044534399917,0.0030360350995471547
1645,2348,2348,fineweb-edu-sample,fit,random_0,0.01,-1,0.1,0.0041095522964820635,0.0033582190961651335
1645,2348,2348,fineweb-edu-sample,fit,random_0,0.01,1,-0.1,0.0027041815296153337,0.002417409372914435
1645,2348,2348,fineweb-edu-sample,fit,random_0,0.01,1,0.1,0.0032188545798336235,0.0029205996416640386
1645,2348,2348,fineweb-edu-sample,fit,random_1,0.005,-1,-0.1,0.0016044356624728387,0.0011050170941164122
1645,2348,2348,fineweb-edu-sample,fit,random_1,0.005,-1,0.1,0.001600255841122583,0.0009546827666051412
1645,2348,2348,fineweb-edu-sample,fit,random_1,0.005,1,-0.1,0.0016836155145610492,0.0014342003561266456
1645,2348,2348,fineweb-edu-sample,fit,random_1,0.005,1,0.1,0.001579188203399478,0.0012426728764493664
1645,2348,2348,fineweb-edu-sample,fit,random_1,0.01,-1,-0.1,0.0032330649773878993,0.0020041589914867462
1645,2348,2348,fineweb-edu-sample,fit,random_1,0.01,-1,0.1,0.0032548905816065584,0.0016947203201081351
1645,2348,2348,fineweb-edu-sample,fit,random_1,0.01,1,-0.1,0.0035028895139883084,0.003201975756859444
1645,2348,2348,fineweb-edu-sample,fit,random_1,0.01,1,0.1,0.0032386275704261087,0.002835905922381355
1645,2348,2348,fineweb-edu-sample,fit,random_2,0.005,-1,-0.1,0.003178167414324322,0.0030924699763055863
1645,2348,2348,fineweb-edu-sample,fit,random_2,0.005,-1,0.1,0.0030899991209441028,0.0029740624727024553
1645,2348,2348,fineweb-edu-sample,fit,random_2,0.005,1,-0.1,0.0029068069820853653,0.0028566039955561957
1645,2348,2348,fineweb-edu-sample,fit,random_2,0.005,1,0.1,0.002873292878032778,0.0028009238505480086
1645,2348,2348,fineweb-edu-sample,fit,random_2,0.01,-1,-0.1,0.006593797535190528,0.006397176094381749
1645,2348,2348,fineweb-edu-sample,fit,random_2,0.01,-1,0.1,0.00642235767965375,0.006157370347275315
1645,2348,2348,fineweb-edu-sample,fit,random_2,0.01,1,-0.1,0.005558249813675365,0.005495247829457585
1645,2348,2348,fineweb-edu-sample,fit,random_2,0.01,1,0.1,0.005540414914738786,0.005442504287739183
1645,2348,2348,fineweb-edu-sample,fit,approx_spectrum_matched,0.005,-1,-0.1,0.003402489075793621,0.0010521821399310251
1645,2348,2348,fineweb-edu-sample,fit,approx_spectrum_matched,0.005,-1,0.1,0.003381652240825846,0.0010257427981430214
1645,2348,2348,fineweb-edu-sample,fit,approx_spectrum_matched,0.005,1,-0.1,0.0031290506666588397,0.0007645655729118118
1645,2348,2348,fineweb-edu-sample,fit,approx_spectrum_matched,0.005,1,0.1,0.0031296262325808456,0.0008092501345663668
1645,2348,2348,fineweb-edu-sample,fit,approx_spectrum_matched,0.01,-1,-0.1,0.007044892292956045,0.0023722198118267977
1645,2348,2348,fineweb-edu-sample,fit,approx_spectrum_matched,0.01,-1,0.1,0.007000465612603828,0.002356890552375849
1645,2348,2348,fineweb-edu-sample,fit,approx_spectrum_matched,0.01,1,-0.1,0.006013715091262343,0.0013713148974342528
1645,2348,2348,fineweb-edu-sample,fit,approx_spectrum_matched,0.01,1,0.1,0.0060313811767623415,0.0014432096028051248
1645,2348,2348,fineweb-edu-sample,fit,leading_pc,0.005,-1,-0.1,0.005091414795447563,0.0049000656835766435
1645,2348,2348,fineweb-edu-sample,fit,leading_pc,0.005,-1,0.1,0.004882961509338271,0.004764311006545596
1645,2348,2348,fineweb-edu-sample,fit,leading_pc,0.005,1,-0.1,0.0037136212886512,0.0034789586616885185
1645,2348,2348,fineweb-edu-sample,fit,leading_pc,0.005,1,0.1,0.003527730114085046,0.003397053510352603
1645,2348,2348,fineweb-edu-sample,fit,leading_pc,0.01,-1,-0.1,0.011809006194801318,0.011344488926578264
1645,2348,2348,fineweb-edu-sample,fit,leading_pc,0.01,-1,0.1,0.01126387512717788,0.01093121834031174
1645,2348,2348,fineweb-edu-sample,fit,leading_pc,0.01,1,-0.1,0.006304598595924922,0.00568022492804105
1645,2348,2348,fineweb-edu-sample,fit,leading_pc,0.01,1,0.1,0.0058907645982403814,0.005534186871040505
1645,2348,2348,fineweb-edu-sample,fit,shuffled_labels,0.005,-1,-0.1,0.002318482345827947,0.0019872874229566093
1645,2348,2348,fineweb-edu-sample,fit,shuffled_labels,0.005,-1,0.1,0.0022942514308935727,0.0019317580071427226
1645,2348,2348,fineweb-edu-sample,fit,shuffled_labels,0.005,1,-0.1,0.001687523132324753,0.0015463654555741982
1645,2348,2348,fineweb-edu-sample,fit,shuffled_labels,0.005,1,0.1,0.0017001042264298393,0.0015453056894109308
1645,2348,2348,fineweb-edu-sample,fit,shuffled_labels,0.01,-1,-0.1,0.00525508551094587,0.004364123935884239
1645,2348,2348,fineweb-edu-sample,fit,shuffled_labels,0.01,-1,0.1,0.005167173980170984,0.004205303441285545
1645,2348,2348,fineweb-edu-sample,fit,shuffled_labels,0.01,1,-0.1,0.0027698394763038116,0.002616235722864168
1645,2348,2348,fineweb-edu-sample,fit,shuffled_labels,0.01,1,0.1,0.002863916086645001,0.002697512999970747
2966,2350,2350,fineweb-edu-sample,fit,learned,0.005,-1,-0.1,0.00019738063492943058,0.00016163228860276114
2966,2350,2350,fineweb-edu-sample,fit,learned,0.005,-1,0.1,0.00019910563794347562,0.00016149304228242677
2966,2350,2350,fineweb-edu-sample,fit,learned,0.005,1,-0.1,0.00021600460109834002,0.00017911755756891458
2966,2350,2350,fineweb-edu-sample,fit,learned,0.005,1,0.1,0.00021499169806948822,0.0001712865595000543
2966,2350,2350,fineweb-edu-sample,fit,learned,0.01,-1,-0.1,0.00038043119206122687,0.0003117782720560153
2966,2350,2350,fineweb-edu-sample,fit,learned,0.01,-1,0.1,0.00038030565989666774,0.00031538197378448663
2966,2350,2350,fineweb-edu-sample,fit,learned,0.01,1,-0.1,0.0004525533829491686,0.0003723111524973286
2966,2350,2350,fineweb-edu-sample,fit,learned,0.01,1,0.1,0.00044173346068254174,0.0003611024886025759
2966,2350,2350,fineweb-edu-sample,fit,random_0,0.005,-1,-0.1,0.0001273539124515483,3.862440686973301e-05
2966,2350,2350,fineweb-edu-sample,fit,random_0,0.005,-1,0.1,0.0001322894442180278,4.344425159102502e-05
2966,2350,2350,fineweb-edu-sample,fit,random_0,0.005,1,-0.1,0.00019598645295013654,5.648554718666225e-05
2966,2350,2350,fineweb-edu-sample,fit,random_0,0.005,1,0.1,0.00019502814648877129,5.435649372800502e-05
2966,2350,2350,fineweb-edu-sample,fit,random_0,0.01,-1,-0.1,0.00015501241892455187,5.7852805971172256e-05
2966,2350,2350,fineweb-edu-sample,fit,random_0,0.01,-1,0.1,0.0001552029870088073,7.016537614029726e-05
2966,2350,2350,fineweb-edu-sample,fit,random_0,0.01,1,-0.1,0.0004389647992619926,0.0001153254612213514
2966,2350,2350,fineweb-edu-sample,fit,random_0,0.01,1,0.1,0.0004419588551282381,0.00011773615358150861
2966,2350,2350,fineweb-edu-sample,fit,random_1,0.005,-1,-0.1,0.0003534981386723178,0.0001750704620570538
2966,2350,2350,fineweb-edu-sample,fit,random_1,0.005,-1,0.1,0.00034776698658391754,0.00016450557655330416
2966,2350,2350,fineweb-edu-sample,fit,random_1,0.005,1,-0.1,0.000324704747891106,0.0001799510837901793
2966,2350,2350,fineweb-edu-sample,fit,random_1,0.005,1,0.1,0.00032504768804740184,0.00017291056846908254
2966,2350,2350,fineweb-edu-sample,fit,random_1,0.01,-1,-0.1,0.0007374714836789857,0.0003395692154772096
2966,2350,2350,fineweb-edu-sample,fit,random_1,0.01,-1,0.1,0.0007251845102680085,0.0003341560570672186
2966,2350,2350,fineweb-edu-sample,fit,random_1,0.01,1,-0.1,0.000623409102835927,0.0003703697448752965
2966,2350,2350,fineweb-edu-sample,fit,random_1,0.01,1,0.1,0.0006256714069997955,0.00036949967050728166
2966,2350,2350,fineweb-edu-sample,fit,random_2,0.005,-1,-0.1,0.0003976913377912661,0.0002790403766633242
2966,2350,2350,fineweb-edu-sample,fit,random_2,0.005,-1,0.1,0.0003951228182691267,0.000280909294912483
2966,2350,2350,fineweb-edu-sample,fit,random_2,0.005,1,-0.1,0.0004110734570673528,0.0002629903609195815
2966,2350,2350,fineweb-edu-sample,fit,random_2,0.005,1,0.1,0.00040158861974386075,0.00025554190561573775
2966,2350,2350,fineweb-edu-sample,fit,random_2,0.01,-1,-0.1,0.0007705357988276611,0.0005684487163926328
2966,2350,2350,fineweb-edu-sample,fit,random_2,0.01,-1,0.1,0.0007677167098200536,0.0005732922060911404
2966,2350,2350,fineweb-edu-sample,fit,random_2,0.01,1,-0.1,0.0008274860090135591,0.0004980369098040861
2966,2350,2350,fineweb-edu-sample,fit,random_2,0.01,1,0.1,0.0008114922296724034,0.00048726162079202934
2966,2350,2350,fineweb-edu-sample,fit,approx_spectrum_matched,0.005,-1,-0.1,0.00014588411846903185,5.902963278100074e-05
2966,2350,2350,fineweb-edu-sample,fit,approx_spectrum_matched,0.005,-1,0.1,0.0001517810949885007,4.8571405526470944e-05
2966,2350,2350,fineweb-edu-sample,fit,approx_spectrum_matched,0.005,1,-0.1,0.00019500016406768573,7.022612946966286e-05
2966,2350,2350,fineweb-edu-sample,fit,approx_spectrum_matched,0.005,1,0.1,0.00019619980441514,7.371680117516188e-05
2966,2350,2350,fineweb-edu-sample,fit,approx_spectrum_matched,0.01,-1,-0.1,0.00023607436718233458,0.00010106755062760623
2966,2350,2350,fineweb-edu-sample,fit,approx_spectrum_matched,0.01,-1,0.1,0.0002350241300862004,9.380438632004851e-05
2966,2350,2350,fineweb-edu-sample,fit,approx_spectrum_matched,0.01,1,-0.1,0.00043852948272194516,0.00016209374735788772
2966,2350,2350,fineweb-edu-sample,fit,approx_spectrum_matched,0.01,1,0.1,0.0004316142841350911,0.00016689875327945033
2966,2350,2350,fineweb-edu-sample,fit,leading_pc,0.005,-1,-0.1,0.00013476872483779526,0.00012777105852796047
2966,2350,2350,fineweb-edu-sample,fit,leading_pc,0.005,-1,0.1,0.00013424808009924145,0.00012754221415025202
2966,2350,2350,fineweb-edu-sample,fit,leading_pc,0.005,1,-0.1,0.00010861006528860425,9.942878957707107e-05
2966,2350,2350,fineweb-edu-sample,fit,leading_pc,0.005,1,0.1,0.00011495633091204958,0.0001094568318438932
2966,2350,2350,fineweb-edu-sample,fit,leading_pc,0.01,-1,-0.1,0.0002926428541897828,0.00025939497670846257
2966,2350,2350,fineweb-edu-sample,fit,leading_pc,0.01,-1,0.1,0.0002858987720115926,0.0002649562822958568
2966,2350,2350,fineweb-edu-sample,fit,leading_pc,0.01,1,-0.1,0.00021907125877931565,0.00018253130628857717
2966,2350,2350,fineweb-edu-sample,fit,leading_pc,0.01,1,0.1,0.00022092540182297777,0.00019025991639863026
2966,2350,2350,fineweb-edu-sample,fit,shuffled_labels,0.005,-1,-0.1,0.00019800630698042776,9.052342015433224e-05
2966,2350,2350,fineweb-edu-sample,fit,shuffled_labels,0.005,-1,0.1,0.00018591024086040775,9.07057052603738e-05
2966,2350,2350,fineweb-edu-sample,fit,shuffled_labels,0.005,1,-0.1,0.00016932755379261687,8.681534586081789e-05
2966,2350,2350,fineweb-edu-sample,fit,shuffled_labels,0.005,1,0.1,0.00017094994518094392,8.498191381240696e-05
2966,2350,2350,fineweb-edu-sample,fit,shuffled_labels,0.01,-1,-0.1,0.0004105332552800559,0.00020018014229415776
2966,2350,2350,fineweb-edu-sample,fit,shuffled_labels,0.01,-1,0.1,0.00039558635957493755,0.00019129202119518138
2966,2350,2350,fineweb-edu-sample,fit,shuffled_labels,0.01,1,-0.1,0.00031529142138422167,0.0001623662005950723
2966,2350,2350,fineweb-edu-sample,fit,shuffled_labels,0.01,1,0.1,0.00032285784452324416,0.00016319538802918028
2966,2514,2514,fineweb-edu-sample,fit,learned,0.005,-1,-0.1,0.0003919647847664276,0.00015105144435623952
2966,2514,2514,fineweb-edu-sample,fit,learned,0.005,-1,0.1,0.00039366683513127385,0.00014218931851569917
2966,2514,2514,fineweb-edu-sample,fit,learned,0.005,1,-0.1,0.00042400342947286753,0.00013485176564276795
2966,2514,2514,fineweb-edu-sample,fit,learned,0.005,1,0.1,0.0003999080617522651,0.0001427844003444723
2966,2514,2514,fineweb-edu-sample,fit,learned,0.01,-1,-0.1,0.0007567596493234604,0.0003003560547097658
2966,2514,2514,fineweb-edu-sample,fit,learned,0.01,-1,0.1,0.000761147570395469,0.0002845250644991561
2966,2514,2514,fineweb-edu-sample,fit,learned,0.01,1,-0.1,0.000834971818980271,0.000267445293095577
2966,2514,2514,fineweb-edu-sample,fit,learned,0.01,1,0.1,0.0008221447016446751,0.000287285743347242
2966,2514,2514,fineweb-edu-sample,fit,random_0,0.005,-1,-0.1,0.00013242773204001133,3.3741248331670127e-06
2966,2514,2514,fineweb-edu-sample,fit,random_0,0.005,-1,0.1,0.00010504279947673312,2.5758638414180266e-06
2966,2514,2514,fineweb-edu-sample,fit,random_0,0.005,1,-0.1,0.00012166825033562216,3.536823842458552e-06
2966,2514,2514,fineweb-edu-sample,fit,random_0,0.005,1,0.1,0.00014038866607064403,5.8051405765943075e-06
2966,2514,2514,fineweb-edu-sample,fit,random_0,0.01,-1,-0.1,0.00019602415419758834,2.148168250217001e-06
2966,2514,2514,fineweb-edu-sample,fit,random_0,0.01,-1,0.1,0.000214254349040072,9.091698717487938e-06
2966,2514,2514,fineweb-edu-sample,fit,random_0,0.01,1,-0.1,0.0002734668377481643,2.692954304433839e-06
2966,2514,2514,fineweb-edu-sample,fit,random_0,0.01,1,0.1,0.0002917234240051184,2.1141712127921298e-05
2966,2514,2514,fineweb-edu-sample,fit,random_1,0.005,-1,-0.1,0.0002777992880387502,0.00012558709460814454
2966,2514,2514,fineweb-edu-sample,fit,random_1,0.005,-1,0.1,0.00027795680113982125,0.0001561015024415967
2966,2514,2514,fineweb-edu-sample,fit,random_1,0.005,1,-0.1,0.0003225280856142306,0.0001528772219632773
2966,2514,2514,fineweb-edu-sample,fit,random_1,0.005,1,0.1,0.00032747709655814295,0.00014479434788960914
2966,2514,2514,fineweb-edu-sample,fit,random_1,0.01,-1,-0.1,0.0004757774020739784,0.0002694194846787424
2966,2514,2514,fineweb-edu-sample,fit,random_1,0.01,-1,0.1,0.00047704811198242815,0.00026039024897115174
2966,2514,2514,fineweb-edu-sample,fit,random_1,0.01,1,-0.1,0.0007031063743366152,0.00029506773543271845
2966,2514,2514,fineweb-edu-sample,fit,random_1,0.01,1,0.1,0.0007094933129173015,0.0002951883280664507
2966,2514,2514,fineweb-edu-sample,fit,random_2,0.005,-1,-0.1,0.000946389628683832,0.0007037017852510658
2966,2514,2514,fineweb-edu-sample,fit,random_2,0.005,-1,0.1,0.0009371726986202726,0.0006976573814276107
2966,2514,2514,fineweb-edu-sample,fit,random_2,0.005,1,-0.1,0.000985621829279568,0.0007014268561276208
2966,2514,2514,fineweb-edu-sample,fit,random_2,0.005,1,0.1,0.00099274931186513,0.0006963893930329758
2966,2514,2514,fineweb-edu-sample,fit,random_2,0.01,-1,-0.1,0.001816183036918743,0.0013853491333544964
2966,2514,2514,fineweb-edu-sample,fit,random_2,0.01,-1,0.1,0.0018042376973118202,0.001374095675844183
2966,2514,2514,fineweb-edu-sample,fit,random_2,0.01,1,-0.1,0.0020115177565691754,0.0014003350353553993
2966,2514,2514,fineweb-edu-sample,fit,random_2,0.01,1,0.1,0.002022280948229405,0.0013930911346735706
2966,2514,2514,fineweb-edu-sample,fit,approx_spectrum_matched,0.005,-1,-0.1,0.00019500249608947606,6.482472865112052e-05
2966,2514,2514,fineweb-edu-sample,fit,approx_spectrum_matched,0.005,-1,0.1,0.00016804434234852315,6.253405064167372e-05
2966,2514,2514,fineweb-edu-sample,fit,approx_spectrum_matched,0.005,1,-0.1,0.0002721754587169501,6.080522105651368e-05
2966,2514,2514,fineweb-edu-sample,fit,approx_spectrum_matched,0.005,1,0.1,0.0002694868307293852,4.2475811804366564e-05
2966,2514,2514,fineweb-edu-sample,fit,approx_spectrum_matched,0.01,-1,-0.1,0.0002938435236332259,0.0001422240457051827
2966,2514,2514,fineweb-edu-sample,fit,approx_spectrum_matched,0.01,-1,0.1,0.000282231612066491,0.00014583838398204564
2966,2514,2514,fineweb-edu-sample,fit,approx_spectrum_matched,0.01,1,-0.1,0.0006376266764767178,0.00012148849304044373
2966,2514,2514,fineweb-edu-sample,fit,approx_spectrum_matched,0.01,1,0.1,0.0006463493820574538,0.00010911635442584848
2966,2514,2514,fineweb-edu-sample,fit,leading_pc,0.005,-1,-0.1,0.0009666891142199357,0.00013168499934362374
2966,2514,2514,fineweb-edu-sample,fit,leading_pc,0.005,-1,0.1,0.0009392453852735508,0.0001433386954131533
2966,2514,2514,fineweb-edu-sample,fit,leading_pc,0.005,1,-0.1,0.0009279648046050164,0.00010758509581577732
2966,2514,2514,fineweb-edu-sample,fit,leading_pc,0.005,1,0.1,0.0009323678540380233,8.903802211114271e-05
2966,2514,2514,fineweb-edu-sample,fit,leading_pc,0.01,-1,-0.1,0.0018920763845887935,0.00034738644384008175
2966,2514,2514,fineweb-edu-sample,fit,leading_pc,0.01,-1,0.1,0.0018917197420217522,0.0003369879343758313
2966,2514,2514,fineweb-edu-sample,fit,leading_pc,0.01,1,-0.1,0.0018116016994392532,0.000196033660468482
2966,2514,2514,fineweb-edu-sample,fit,leading_pc,0.01,1,0.1,0.001790703016547394,0.00017323741490368744
2966,2514,2514,fineweb-edu-sample,fit,shuffled_labels,0.005,-1,-0.1,8.952482720284071e-05,7.052430651449989e-05
2966,2514,2514,fineweb-edu-sample,fit,shuffled_labels,0.005,-1,0.1,0.00010067138041931869,7.327588870267558e-05
2966,2514,2514,fineweb-edu-sample,fit,shuffled_labels,0.005,1,-0.1,8.221120667250951e-05,6.0709887256245096e-05
2966,2514,2514,fineweb-edu-sample,fit,shuffled_labels,0.005,1,0.1,8.494262088516037e-05,6.613460685474918e-05
2966,2514,2514,fineweb-edu-sample,fit,shuffled_labels,0.01,-1,-0.1,0.0001901886988174812,0.00014122785260300614
2966,2514,2514,fineweb-edu-sample,fit,shuffled_labels,0.01,-1,0.1,0.00021291513312860088,0.0001607757101335725
2966,2514,2514,fineweb-edu-sample,fit,shuffled_labels,0.01,1,-0.1,0.00015495667014203384,0.00012279143843370506
2966,2514,2514,fineweb-edu-sample,fit,shuffled_labels,0.01,1,0.1,0.00016742621121958003,0.00013589833564977029
2966,2850,2850,fineweb-edu-sample,check,learned,0.005,-1,-0.1,0.00013223443249126273,9.331829326869224e-05
2966,2850,2850,fineweb-edu-sample,check,learned,0.005,-1,0.1,0.0001343327375507425,9.608361650879583e-05
2966,2850,2850,fineweb-edu-sample,check,learned,0.005,1,-0.1,0.00013883415003043621,9.171192072815678e-05
2966,2850,2850,fineweb-edu-sample,check,learned,0.005,1,0.1,0.00014896869041264828,0.00010171055507323664
2966,2850,2850,fineweb-edu-sample,check,learned,0.01,-1,-0.1,0.00026930958949298884,0.00018775361301987746
2966,2850,2850,fineweb-edu-sample,check,learned,0.01,-1,0.1,0.0002549612211974956,0.00018659443553422877
2966,2850,2850,fineweb-edu-sample,check,learned,0.01,1,-0.1,0.0002892716025409654,0.00019036973233018124
2966,2850,2850,fineweb-edu-sample,check,learned,0.01,1,0.1,0.00028405089856059875,0.00018696408843262268
2966,2850,2850,fineweb-edu-sample,check,random_0,0.005,-1,-0.1,0.0003132076117017749,0.00019216902014359882
2966,2850,2850,fineweb-edu-sample,check,random_0,0.005,-1,0.1,0.00032674307271557445,0.00020822659782559428
2966,2850,2850,fineweb-edu-sample,check,random_0,0.005,1,-0.1,0.00032205540716604417,0.0001943484922021109
2966,2850,2850,fineweb-edu-sample,check,random_0,0.005,1,0.1,0.00032162021223290746,0.00020330349331516612
2966,2850,2850,fineweb-edu-sample,check,random_0,0.01,-1,-0.1,0.0006180964762247379,0.00039988889338171923
2966,2850,2850,fineweb-edu-sample,check,random_0,0.01,-1,0.1,0.0006243530292530751,0.0004161918249149504
2966,2850,2850,fineweb-edu-sample,check,random_0,0.01,1,-0.1,0.0006411365961384472,0.0003913930929740132
2966,2850,2850,fineweb-edu-sample,check,random_0,0.01,1,0.1,0.0006396773587488078,0.00040179216428205995
2966,2850,2850,fineweb-edu-sample,check,random_1,0.005,-1,-0.1,0.00018602761462336692,0.00011206024729171745
2966,2850,2850,fineweb-edu-sample,check,random_1,0.005,-1,0.1,0.00016386555945391312,0.00011188161058056031
2966,2850,2850,fineweb-edu-sample,check,random_1,0.005,1,-0.1,0.00019921523738550598,0.0001059603604681962
2966,2850,2850,fineweb-edu-sample,check,random_1,0.005,1,0.1,0.00021542276378777538,0.00012369930172618417
2966,2850,2850,fineweb-edu-sample,check,random_1,0.01,-1,-0.1,0.0003293105217804294,0.00021139843812444323
2966,2850,2850,fineweb-edu-sample,check,random_1,0.01,-1,0.1,0.0003129592376555238,0.00021269417048143594
2966,2850,2850,fineweb-edu-sample,check,random_1,0.01,1,-0.1,0.0004368473821533173,0.00022537773753255932
2966,2850,2850,fineweb-edu-sample,check,random_1,0.01,1,0.1,0.0004411266914472875,0.00024440217465478126
2966,2850,2850,fineweb-edu-sample,check,random_2,0.005,-1,-0.1,5.8205392912548555e-05,3.200040904564035e-05
2966,2850,2850,fineweb-edu-sample,check,random_2,0.005,-1,0.1,5.855591366961957e-05,2.6646746559476994e-05
2966,2850,2850,fineweb-edu-sample,check,random_2,0.005,1,-0.1,4.530705841148263e-05,2.175990173099079e-05
2966,2850,2850,fineweb-edu-sample,check,random_2,0.005,1,0.1,3.547873542354255e-05,1.9322765143318637e-05
2966,2850,2850,fineweb-edu-sample,check,random_2,0.01,-1,-0.1,0.00012406932669885336,7.541293279489723e-05
2966,2850,2850,fineweb-edu-sample,check,random_2,0.01,-1,0.1,0.0001333405861879982,7.989916713416499e-05
2966,2850,2850,fineweb-edu-sample,check,random_2,0.01,1,-0.1,8.106231689453125e-05,3.221685057131295e-05
2966,2850,2850,fineweb-edu-sample,check,random_2,0.01,1,0.1,7.856100206992711e-05,3.911039681037508e-05
2966,2850,2850,fineweb-edu-sample,check,approx_spectrum_matched,0.005,-1,-0.1,0.00021811430228285887,1.093688439724841e-05
2966,2850,2850,fineweb-edu-sample,check,approx_spectrum_matched,0.005,-1,0.1,0.00020516192336311121,9.36080622498547e-06
2966,2850,2850,fineweb-edu-sample,check,approx_spectrum_matched,0.005,1,-0.1,0.00024488454964758353,1.2079319232755165e-05
2966,2850,2850,fineweb-edu-sample,check,approx_spectrum_matched,0.005,1,0.1,0.0002601713727131603,5.268487269028518e-06
2966,2850,2850,fineweb-edu-sample,check,approx_spectrum_matched,0.01,-1,-0.1,0.0004155624206885631,2.5334010054923797e-05
2966,2850,2850,fineweb-edu-sample,check,approx_spectrum_matched,0.01,-1,0.1,0.00040293840246580627,2.1059013605471905e-05
2966,2850,2850,fineweb-edu-sample,check,approx_spectrum_matched,0.01,1,-0.1,0.0005133009707954116,3.2083221455462906e-05
